"id","ele_name","data_time","level","file_name","file_path","png_path","json_path","png_relative_path","json_relative_path","create_time","task_id","timer","date"
"1940009734979584001","hcc","1/1/2014 09:00:00","1000","ERA5_HCC_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_HCC_20140101.nc","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_09_1751369337584.png","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_09_1751369337584.json","/NC/NC/20140101/hcc/hcc_20140101_09_1751369337584.png","/NC/NC/20140101/hcc/hcc_20140101_09_1751369337584.json","1/7/2025 11:28:59.068","1940008733325262850","9","20140101"
"1940009735000555521","hcc","1/1/2014 10:00:00","1000","ERA5_HCC_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_HCC_20140101.nc","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_10_1751369337696.png","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_10_1751369337696.json","/NC/NC/20140101/hcc/hcc_20140101_10_1751369337696.png","/NC/NC/20140101/hcc/hcc_20140101_10_1751369337696.json","1/7/2025 11:28:59.068","1940008733325262850","10","20140101"
"1940009735029915650","hcc","1/1/2014 11:00:00","1000","ERA5_HCC_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_HCC_20140101.nc","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_11_1751369337781.png","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_11_1751369337781.json","/NC/NC/20140101/hcc/hcc_20140101_11_1751369337781.png","/NC/NC/20140101/hcc/hcc_20140101_11_1751369337781.json","1/7/2025 11:28:59.068","1940008733325262850","11","20140101"
"1940009735050887170","hcc","1/1/2014 12:00:00","1000","ERA5_HCC_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_HCC_20140101.nc","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_12_1751369337875.png","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_12_1751369337875.json","/NC/NC/20140101/hcc/hcc_20140101_12_1751369337875.png","/NC/NC/20140101/hcc/hcc_20140101_12_1751369337875.json","1/7/2025 11:28:59.068","1940008733325262850","12","20140101"
"1940009735067664385","hcc","1/1/2014 13:00:00","1000","ERA5_HCC_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_HCC_20140101.nc","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_13_1751369337971.png","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_13_1751369337971.json","/NC/NC/20140101/hcc/hcc_20140101_13_1751369337971.png","/NC/NC/20140101/hcc/hcc_20140101_13_1751369337971.json","1/7/2025 11:28:59.068","1940008733325262850","13","20140101"
"1940009735088635906","hcc","1/1/2014 14:00:00","1000","ERA5_HCC_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_HCC_20140101.nc","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_14_1751369338107.png","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_14_1751369338107.json","/NC/NC/20140101/hcc/hcc_20140101_14_1751369338107.png","/NC/NC/20140101/hcc/hcc_20140101_14_1751369338107.json","1/7/2025 11:28:59.068","1940008733325262850","14","20140101"
"1940009735101218818","hcc","1/1/2014 15:00:00","1000","ERA5_HCC_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_HCC_20140101.nc","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_15_1751369338193.png","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_15_1751369338193.json","/NC/NC/20140101/hcc/hcc_20140101_15_1751369338193.png","/NC/NC/20140101/hcc/hcc_20140101_15_1751369338193.json","1/7/2025 11:28:59.068","1940008733325262850","15","20140101"
"1940009735117996033","hcc","1/1/2014 16:00:00","1000","ERA5_HCC_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_HCC_20140101.nc","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_16_1751369338284.png","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_16_1751369338284.json","/NC/NC/20140101/hcc/hcc_20140101_16_1751369338284.png","/NC/NC/20140101/hcc/hcc_20140101_16_1751369338284.json","1/7/2025 11:28:59.068","1940008733325262850","16","20140101"
"1940009735134773249","hcc","1/1/2014 17:00:00","1000","ERA5_HCC_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_HCC_20140101.nc","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_17_1751369338389.png","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_17_1751369338389.json","/NC/NC/20140101/hcc/hcc_20140101_17_1751369338389.png","/NC/NC/20140101/hcc/hcc_20140101_17_1751369338389.json","1/7/2025 11:28:59.068","1940008733325262850","17","20140101"
"1940009735147356161","hcc","1/1/2014 18:00:00","1000","ERA5_HCC_20140101.nc","/home/wyz/output/1940008733325262850/20140101/ERA5_HCC_20140101.nc","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_18_1751369338476.png","/home/wyz/PDS/NC/20140101/hcc/hcc_20140101_18_1751369338476.json","/NC/NC/20140101/hcc/hcc_20140101_18_1751369338476.png","/NC/NC/20140101/hcc/hcc_20140101_18_1751369338476.json","1/7/2025 11:28:59.069","1940008733325262850","18","20140101"
